time,open,high,low,close,Volume,Volume MA
2024-01-17T17:00:00-06:00,2525.43,2530.11,2520.29,2529.14,727.6744,1333.2907300000993
2024-01-17T18:00:00-06:00,2528.04,2530.39,2524.1,2528.55,871.0565,1331.4545650000994
2024-01-17T19:00:00-06:00,2529.6,2531.37,2509.24,2521.09,1141.0892,1353.8565750000994
2024-01-17T20:00:00-06:00,2521.95,2529.68,2521.52,2527.98,1260.1565,1364.9887700000995
2024-01-17T21:00:00-06:00,2527.73,2529.74,2524.43,2527.7,855.7315,1361.7215900000997
2024-01-17T22:00:00-06:00,2527.82,2537,2526.35,2527.86,854.6573,1304.8682000000995
2024-01-17T23:00:00-06:00,2528.34,2529.29,2524.18,2527.44,868.4249,1311.8457300000996
2024-01-18T00:00:00-06:00,2527.88,2534.04,2526.36,2531.29,559.5193,1295.3176750000996
2024-01-18T01:00:00-06:00,2532.81,2536.8,2531.42,2536.37,850.3317,1305.8204900000997
2024-01-18T02:00:00-06:00,2536.89,2539.94,2534.2,2535.72,1161.944,1277.6904500000996
2024-01-18T03:00:00-06:00,2535.99,2546.84,2533.57,2537.49,920.4003,1277.8876350000996
2024-01-18T04:00:00-06:00,2537,2539.65,2512.51,2515.16,1009.1515,1144.4134250000996
2024-01-18T05:00:00-06:00,2516.32,2522.72,2513.81,2520.39,1154.9535,1072.2846400000994
2024-01-18T06:00:00-06:00,2520.42,2520.85,2505.96,2511.21,927.33,1024.9970350000997
2024-01-18T07:00:00-06:00,2510.19,2521,2503.84,2514.26,1160.294,1002.6162650000997
2024-01-18T08:00:00-06:00,2513.87,2532.23,2512.32,2530.94,968.6599,991.5853200000996
2024-01-18T09:00:00-06:00,2534.31,2534.31,2523.07,2523.76,628.6398,957.9508600000996
2024-01-18T10:00:00-06:00,2522.25,2524.18,2477.17,2484.94,2857.1437,1042.3801700000997
2024-01-18T11:00:00-06:00,2481.82,2497.39,2464.37,2479.74,3113.1822,1145.0942950000995
2024-01-18T12:00:00-06:00,2482.23,2483.07,2456.62,2461.53,2228.6786,1205.9509400000995
2024-01-18T13:00:00-06:00,2459.9,2473.17,2431.86,2436.99,2837.2866,1311.4315500000996
2024-01-18T14:00:00-06:00,2435.23,2458.55,2425.71,2441.81,2976.8384,1416.7206450000997
2024-01-18T15:00:00-06:00,2444.99,2464.18,2439.62,2455.3,1806.1371,1449.9730400000997
2024-01-18T16:00:00-06:00,2457.14,2471.51,2455.46,2469.39,1250.2448,1449.4774550000998
2024-01-18T17:00:00-06:00,2469.31,2470.55,2464.2,2469,668.8841,1440.1350850000995
2024-01-18T18:00:00-06:00,2466.95,2472.65,2461.48,2466.58,796.6363,1437.2340350000995
2024-01-18T19:00:00-06:00,2466.87,2467.38,2456.62,2461.65,781.8677,1432.9061750000997
2024-01-18T20:00:00-06:00,2461.02,2462.66,2450.06,2451.25,1606.417,1485.2510600000996
2024-01-18T21:00:00-06:00,2450.57,2460.35,2438.17,2458.57,2333.4399,1559.4064700000997
2024-01-18T22:00:00-06:00,2457.8,2464.15,2455.07,2460.6,543.6737,1528.4929550000998
2024-01-18T23:00:00-06:00,2459.56,2466.92,2458.65,2463.27,388.8791,1501.9168950000997
2024-01-19T00:00:00-06:00,2463.56,2473.34,2460.54,2470.4,1156.2828,1509.2734600000997
2024-01-19T01:00:00-06:00,2471.33,2473.17,2462.52,2462.52,1847.2041,1543.8859900000996
2024-01-19T02:00:00-06:00,2463.92,2475.07,2458.37,2471.79,682.2015,1531.6295650000995
2024-01-19T03:00:00-06:00,2473.32,2481.47,2471.44,2480.63,1233.8577,1535.3077500000995
2024-01-19T04:00:00-06:00,2480.7,2492.99,2480.51,2489.66,3171.9878,1645.4741450000995
2024-01-19T05:00:00-06:00,2488.89,2492.74,2485.14,2488.63,1258.3929,1676.9618000000996
2024-01-19T06:00:00-06:00,2488.84,2489.25,2480.38,2483.75,1012.2324,1584.7162350000995
2024-01-19T07:00:00-06:00,2485.05,2495.97,2480.87,2495.14,2226.0966,1540.3619550000997
2024-01-19T08:00:00-06:00,2497.9,2499.14,2470.17,2473.2,3058.9673,1581.8763900000997
2024-01-19T09:00:00-06:00,2476.4,2480.21,2460.29,2462.26,2151.486,1547.5863600000998
2024-01-19T10:00:00-06:00,2462.89,2466.41,2414.41,2427.33,4289.779,1613.2333900001
2024-01-19T11:00:00-06:00,2426.99,2470.48,2417.12,2469.66,2432.9235,1644.5727100000997
2024-01-19T12:00:00-06:00,2470.89,2501.47,2460.46,2494.13,4011.1964,1782.6202900000997
2024-01-19T13:00:00-06:00,2492.18,2496.24,2479.73,2491.41,2023.4338,1850.3477750000995
2024-01-19T14:00:00-06:00,2490.8,2503.75,2478.56,2481.88,3072.7451,1964.1532150000996
2024-01-19T15:00:00-06:00,2488.52,2492.04,2477.69,2488.01,906.9876,1970.4092100000994
2024-01-19T16:00:00-06:00,2487.62,2492.95,2482.83,2490.36,469.6247,1913.5695950000995
2024-01-19T17:00:00-06:00,2488.99,2497.29,2485.81,2491.19,1019.2767,1847.8614350000996
2024-01-19T18:00:00-06:00,2491.47,2491.47,2475.44,2475.85,506.0167,1845.9785850000997
2024-01-19T19:00:00-06:00,2476.94,2490.71,2474.86,2488.31,431.0089,1848.0850750000998
2024-01-19T20:00:00-06:00,2486.52,2486.94,2480.9,2486.13,376.2838,1809.0851250000997
2024-01-19T21:00:00-06:00,2485.43,2486.33,2475.76,2480.89,566.2373,1745.0367850000996
2024-01-19T22:00:00-06:00,2481.18,2484.04,2478.42,2482.31,579.9759,1739.9255050000993
2024-01-19T23:00:00-06:00,2483.31,2483.84,2475.73,2478.14,524.7314,1704.4691900000992
2024-01-20T00:00:00-06:00,2478.28,2483.91,2477.68,2482.24,367.1746,1564.228530000099
2024-01-20T01:00:00-06:00,2481.99,2487.4,2479.17,2479.59,571.0225,1529.860010000099
2024-01-20T02:00:00-06:00,2479.54,2480.91,2472.31,2474.81,734.7432,1515.985550000099
2024-01-20T03:00:00-06:00,2476.01,2477.29,2463.64,2466.26,601.4809,1434.754765000099
2024-01-20T04:00:00-06:00,2466.04,2473.98,2465.88,2470.6,397.351,1301.673950000099
2024-01-20T05:00:00-06:00,2470.34,2472.51,2465.65,2470.36,593.1795,1223.7586250000988
2024-01-20T06:00:00-06:00,2471.1,2474.89,2467.49,2468.68,510.1103,1034.775190000099
2024-01-20T07:00:00-06:00,2467.77,2473.68,2467.09,2472.27,399.184,933.0882150000989
2024-01-20T08:00:00-06:00,2472.38,2472.38,2460.63,2466.18,896.8552,777.3711550000988
2024-01-20T09:00:00-06:00,2466.42,2473.15,2460.11,2463.82,928.9088,722.6449050000988
2024-01-20T10:00:00-06:00,2463.79,2467.13,2457.27,2458.52,522.2386,595.1195800000988
2024-01-20T11:00:00-06:00,2458.76,2463.12,2457.33,2462.25,669.4632,583.2433600000988
2024-01-20T12:00:00-06:00,2461.98,2462.39,2454.39,2457.13,428.3119,581.1777200000988
2024-01-20T13:00:00-06:00,2456.69,2461.73,2456.69,2460.4,386.935,549.5606350000987
2024-01-20T14:00:00-06:00,2459.37,2468.72,2459.37,2463.91,537.5416,551.1368800000988
2024-01-20T15:00:00-06:00,2464.35,2469.8,2463.64,2465.57,352.4085,547.2068600000987
2024-01-20T16:00:00-06:00,2465.9,2474.36,2465.66,2472.5,478.3216,552.3087500000987
2024-01-20T17:00:00-06:00,2471.25,2474.53,2467.59,2471.5,383.9425,543.1940100000986
2024-01-20T18:00:00-06:00,2471.44,2471.64,2464.44,2466.37,711.9245,549.7914400000986
2024-01-20T19:00:00-06:00,2466.03,2472.86,2465.59,2470.27,604.2352,553.7666300000985
2024-01-20T20:00:00-06:00,2470.3,2477.79,2470.3,2477.79,558.2359,563.3196950000986
2024-01-20T21:00:00-06:00,2477.9,2480.88,2474.26,2475.49,671.976,568.3673700000986
2024-01-20T22:00:00-06:00,2475.45,2476.2,2472.95,2474.54,467.558,555.0081100000986
2024-01-20T23:00:00-06:00,2475.31,2476.07,2473.34,2473.51,530.7515,551.4716400000985
2024-01-21T00:00:00-06:00,2473.48,2475.44,2469.37,2470.34,191.9237,541.2002750000985
2024-01-21T01:00:00-06:00,2470.27,2475.71,2467.88,2475.63,325.6242,527.8225100000984
2024-01-21T02:00:00-06:00,2476.23,2479.42,2473.32,2474.91,241.2301,514.3785000000985
2024-01-21T03:00:00-06:00,2475.8,2477.65,2473.71,2477.65,215.801,505.2093500000985
2024-01-21T04:00:00-06:00,2478.29,2482.06,2475.83,2479.96,389.8246,479.8578200000985
2024-01-21T05:00:00-06:00,2480.47,2481.39,2472.83,2474.09,409.1545,453.87010500009853
2024-01-21T06:00:00-06:00,2473.01,2475.37,2471.06,2471.95,492.0765,452.3620000000985
2024-01-21T07:00:00-06:00,2472,2481.16,2471.86,2478.99,604.1723,449.0974550000985
2024-01-21T08:00:00-06:00,2479.46,2480.92,2475.69,2479.02,453.2453,450.3441250000985
2024-01-21T09:00:00-06:00,2478.87,2480.54,2466.51,2468.65,593.8559,460.69017000009853
2024-01-21T10:00:00-06:00,2468.04,2474.49,2466.21,2471.75,407.9005,454.2081150000985
2024-01-21T11:00:00-06:00,2471.56,2476.91,2471.15,2474.82,332.2581,453.2005950000985
2024-01-21T12:00:00-06:00,2474.43,2478.38,2471.79,2474.83,261.2529,442.3471600000985
2024-01-21T13:00:00-06:00,2474.82,2475.55,2471.2,2474.63,174.9321,431.8966400000985
2024-01-21T14:00:00-06:00,2474.67,2476.31,2467.18,2467.81,652.1933,428.9100800000985
2024-01-21T15:00:00-06:00,2466.89,2474.98,2466.31,2473.76,343.0687,415.85175500009854
2024-01-21T16:00:00-06:00,2473.68,2473.68,2461.92,2462.8,1029.6418,439.4220500000985
2024-01-21T17:00:00-06:00,2462.6,2464.27,2453.95,2456.96,1010.551,456.35080000009856
2024-01-21T18:00:00-06:00,2457.61,2463.84,2451.88,2461.91,521.5837,459.0520850000985
2024-01-21T19:00:00-06:00,2462.16,2465.7,2435.78,2439.61,1474.6,506.2445100000985
2024-01-21T20:00:00-06:00,2439.11,2445.44,2433.1,2436.44,1300.7193,561.6842900000986
2024-01-21T21:00:00-06:00,2437.3,2438.82,2421.93,2437.06,1665.7024,628.6882000000985
2024-01-21T22:00:00-06:00,2436.41,2438.13,2415.21,2416.17,1906.9622,711.9748050000985
2024-01-21T23:00:00-06:00,2413.67,2429.78,2404.71,2425.99,1475.5135,774.9604300000985
2024-01-22T00:00:00-06:00,2426.03,2434.88,2421.17,2429.71,1887.5631,849.8473550000984
2024-01-22T01:00:00-06:00,2429.23,2430.16,2418.38,2419.52,988.9661,878.8379350000985
2024-01-22T02:00:00-06:00,2418.51,2418.8,2396.16,2409.47,4165.8552,1062.5268700000986
2024-01-22T03:00:00-06:00,2408.2,2414.5,2381.56,2388.95,6245.5182,1344.5941650000987
2024-01-22T04:00:00-06:00,2390.07,2391.87,2360.69,2380.36,5501.0608,1596.9849400000987
2024-01-22T05:00:00-06:00,2381.41,2390,2375.36,2381.28,1261.9268,1630.3884850000989
2024-01-22T06:00:00-06:00,2382.43,2382.84,2366.73,2375.34,4297.5564,1824.8712800000987
2024-01-22T07:00:00-06:00,2377.55,2400.42,2376.76,2387.29,2215.5042,1919.0335850000988
2024-01-22T08:00:00-06:00,2387.36,2389.32,2357.02,2370.23,2306.0614,2021.2740100000988
2024-01-22T09:00:00-06:00,2371.78,2379.95,2353.58,2376.42,1905.5555,2107.805180000099
2024-01-22T10:00:00-06:00,2375.62,2382.65,2361.67,2364.09,1719.6825,2161.1796400000994
2024-01-22T11:00:00-06:00,2363.17,2378.8,2359.42,2374.52,941.9544,2191.123925000099
2024-01-22T12:00:00-06:00,2374.6,2378.38,2354.29,2365.71,1896.681,2234.475885000099
2024-01-22T13:00:00-06:00,2367.15,2373.47,2302.99,2321.05,3574.2446,2362.6605650000993
2024-01-22T14:00:00-06:00,2323.83,2351.58,2322.51,2338.83,1354.447,2404.3037300000988
2024-01-22T15:00:00-06:00,2337.72,2338.52,2323.11,2326.38,859.0975,2373.528605000099
2024-01-22T16:00:00-06:00,2323.66,2334.01,2301.14,2319.02,1618.5738,2389.4213300000993
2024-01-22T17:00:00-06:00,2321.58,2325.32,2307.97,2312.33,1371.7736,2374.724890000099
2024-01-22T18:00:00-06:00,2312.5,2327.56,2312,2324.74,1393.0567,2349.029615000099
2024-01-22T19:00:00-06:00,2324.15,2334.79,2322.44,2332.72,675.3454,2309.021210000099
2024-01-22T20:00:00-06:00,2332.38,2338.81,2328.17,2337.72,984.4623,2263.866170000099
2024-01-22T21:00:00-06:00,2337.54,2342.32,2337.14,2338.36,664.525,2247.644115000099
2024-01-22T22:00:00-06:00,2338.92,2349.65,2338.52,2342.7,748.5645,2076.7795800000995
2024-01-22T23:00:00-06:00,2343.32,2348.75,2342.36,2346.93,1111.6143,1820.0843850000995
2024-01-23T00:00:00-06:00,2347.01,2349.7,2341.57,2344.52,569.8849,1573.5255900000996
2024-01-23T01:00:00-06:00,2344.76,2345.97,2315.92,2321.11,1919.1794,1606.3882200000994
2024-01-23T02:00:00-06:00,2323.04,2324.53,2291.74,2293.04,2138.9056,1498.4556800000996
2024-01-23T03:00:00-06:00,2292.22,2296.35,2212.73,2215.7,9283.0927,1851.8351050000995
2024-01-23T04:00:00-06:00,2215.57,2239.43,2215.18,2222.96,3975.15,1935.2895350000995
2024-01-23T05:00:00-06:00,2222.89,2233.07,2204.28,2217.31,1772.7145,1928.6474850000996
2024-01-23T06:00:00-06:00,2217.52,2237.03,2200.54,2223.13,4677.8606,2076.5563900000993
2024-01-23T07:00:00-06:00,2221.35,2222.91,2198.36,2198.36,1439.3474,2101.4260400000994
2024-01-23T08:00:00-06:00,2198.49,2198.49,2166.6,2193.48,4741.8314,2243.6835600000995
2024-01-23T09:00:00-06:00,2197.28,2235.32,2197.28,2218.37,2944.0782,2212.1752400000996
2024-01-23T10:00:00-06:00,2218.96,2219.49,2191.43,2215.29,2723.6038,2280.633080000099
2024-01-23T11:00:00-06:00,2221.54,2227.81,2207.8,2207.8,2010.3763,2338.197020000099
2024-01-23T12:00:00-06:00,2208.57,2223.93,2187.41,2188.98,1220.2853,2318.2825950000997
2024-01-23T13:00:00-06:00,2191.93,2195.39,2183.11,2185.62,1227.5987,2311.0738500001
2024-01-23T14:00:00-06:00,2185.74,2201.14,2182.71,2197.86,1852.0302,2334.0225250000994
2024-01-23T15:00:00-06:00,2202.76,2203.66,2189.03,2203.21,528.205,2326.6655050001
2024-01-23T16:00:00-06:00,2203.09,2228.6,2202.29,2225.58,914.6273,2323.1737550001
2024-01-23T17:00:00-06:00,2226.48,2247.66,2226.48,2242.17,1817.777,2380.8363550001
2024-01-23T18:00:00-06:00,2241.54,2255.43,2232.18,2244.82,1483.427,2417.5794800001
2024-01-23T19:00:00-06:00,2242.89,2243.3,2222.4,2223.82,1273.0536,2425.6514450001
2024-01-23T20:00:00-06:00,2224.12,2233.05,2220.69,2221.93,887.8536,2441.5498800001
2024-01-23T21:00:00-06:00,2222.58,2224.45,2211.49,2212.64,655.6876,2378.3752900001
2024-01-23T22:00:00-06:00,2212.6,2222.14,2212.6,2213.78,469.9549,2294.9277550000998
2024-01-23T23:00:00-06:00,2214.32,2228.93,2214.32,2226.34,908.6895,1876.2075950001
2024-01-24T00:00:00-06:00,2227.65,2232.49,2219.4,2231.32,1340.5415,1744.4771700000997
2024-01-24T01:00:00-06:00,2231.01,2245.21,2227.28,2233.67,1471.821,1729.4324950000998
2024-01-24T02:00:00-06:00,2234.7,2240.86,2226.98,2235.93,530.712,1522.0750650000998
2024-01-24T03:00:00-06:00,2234.92,2244.1,2233.8,2238.62,606.6273,1480.4390600001
2024-01-24T04:00:00-06:00,2237.51,2263.21,2236.31,2254.97,1081.6236,1297.4286700000998
2024-01-24T05:00:00-06:00,2252.12,2252.52,2239.89,2244.25,928.0258,1196.6260500001
2024-01-24T06:00:00-06:00,2244.1,2248.55,2233.02,2234.69,807.498,1100.8207600000999
2024-01-24T07:00:00-06:00,2234.48,2237.99,2222.74,2227.92,1039.0046,1052.2521750001
2024-01-24T08:00:00-06:00,2227.54,2242.18,2217.74,2229.52,1736.9706,1078.0864400000999
2024-01-24T09:00:00-06:00,2229.79,2239.49,2225.32,2234.72,787.2802,1056.0705150001
2024-01-24T10:00:00-06:00,2233.34,2243.56,2226.03,2240.89,837.0687,1005.3224400001
2024-01-24T11:00:00-06:00,2239.71,2241.69,2231.8,2236.92,887.7373,1023.2990550000999
2024-01-24T12:00:00-06:00,2237.01,2237.01,2204.27,2216.63,1499.5967,1052.5475250001
2024-01-24T13:00:00-06:00,2218.4,2221,2206.25,2213.91,619.0431,992.6108300000999
2024-01-24T14:00:00-06:00,2213.83,2224.68,2193.88,2198.62,1029.9488,969.9369200000998
2024-01-24T15:00:00-06:00,2203.11,2216.32,2199.94,2216.32,548.2294,933.6957100000998
2024-01-24T16:00:00-06:00,2215.18,2222.64,2213.33,2221.52,524.6538,915.5357200000999
2024-01-24T17:00:00-06:00,2220.12,2239.1,2219.76,2234.62,848.2024,925.1614600000997
2024-01-24T18:00:00-06:00,2233.28,2240.81,2189.06,2234.29,4815.0386,1142.4156450000996
2024-01-24T19:00:00-06:00,2233.15,2233.55,2210.07,2213.77,851.2306,1139.5427000000996
2024-01-24T20:00:00-06:00,2215.48,2218.83,2206.25,2210.1,798.8343,1112.4573400000995
2024-01-24T21:00:00-06:00,2210.94,2220.52,2210.54,2216.28,699.5516,1073.8438700000995
2024-01-24T22:00:00-06:00,2216.77,2217.71,2209.47,2213.08,504.8789,1072.5522150000995
2024-01-24T23:00:00-06:00,2213.13,2213.13,2204.18,2210.79,489.9513,1066.7184150000996
2024-01-25T00:00:00-06:00,2211.11,2224.71,2210.54,2223.78,1557.6595,1090.5202100000997
2024-01-25T01:00:00-06:00,2223.12,2227.36,2219.53,2226.96,1542.6726,1121.2525500000997
2024-01-25T02:00:00-06:00,2227.47,2231.68,2220.69,2226,637.2728,1112.7412900000998
2024-01-25T03:00:00-06:00,2225.59,2230.44,2220.5,2221.7,532.4554,1087.4138300000998
2024-01-25T04:00:00-06:00,2222.34,2238.45,2216.91,2236.87,907.0729,1045.9189450000997
2024-01-25T05:00:00-06:00,2237.49,2242.41,2229.31,2230.39,1092.6174,1061.1858050000997
2024-01-25T06:00:00-06:00,2230.38,2233.53,2205.55,2209.39,1075.7952,1073.1221300000996
2024-01-25T07:00:00-06:00,2208.38,2210.88,2197.82,2205.73,1271.4174,1092.3061350000994
2024-01-25T08:00:00-06:00,2205.72,2214.19,2201.7,2210.62,1264.5882,1080.5557100000995
2024-01-25T09:00:00-06:00,2210.84,2211.45,2181.42,2187.76,2118.8767,1155.5473900000995
2024-01-25T10:00:00-06:00,2187.85,2193.18,2181.46,2185.02,895.6205,1148.8309750000997
2024-01-25T11:00:00-06:00,2184.2,2202.36,2171.58,2202.19,2747.8104,1258.8100250000996
2024-01-25T12:00:00-06:00,2203.23,2223.17,2202.83,2210.72,3719.1061,1418.5326400000997
2024-01-25T13:00:00-06:00,2210.14,2222.76,2204.53,2217.86,1011.0305,1426.6740450000998
2024-01-25T14:00:00-06:00,2217.6,2225.69,2211.94,2221.31,2497.6764,1310.8059350001
2024-01-25T15:00:00-06:00,2224.17,2229.2,2216.88,2219.07,1139.5405,1325.2214300000999
2024-01-25T16:00:00-06:00,2218.82,2223.43,2213.7,2221.53,1096.0462,1340.0820250001
2024-01-25T17:00:00-06:00,2221.96,2223.44,2216.77,2218.19,767.4679,1343.4778400001
2024-01-25T18:00:00-06:00,2218.02,2218.42,2211.84,2215.98,1854.4927,1410.9585300001
2024-01-25T19:00:00-06:00,2215.12,2230.1,2211.88,2224.29,2301.4312,1501.5325250001
2024-01-25T20:00:00-06:00,2224.56,2237.3,2224.56,2228.08,1595.5857,1503.4288350000998
2024-01-25T21:00:00-06:00,2229.23,2229.99,2221.01,2222.89,381.6974,1445.3800750000996
2024-01-25T22:00:00-06:00,2222.88,2228.2,2222.33,2224.27,305.7201,1428.8024400000998
2024-01-25T23:00:00-06:00,2224.5,2224.5,2218.78,2221.19,1354.2352,1469.8914300000997
2024-01-26T00:00:00-06:00,2222.08,2224.07,2211.21,2212.69,879.6955,1468.5225600001
2024-01-26T01:00:00-06:00,2212.74,2213.8,2196.42,2197.82,2181.6052,1522.9719500001
2024-01-26T02:00:00-06:00,2198.47,2214.38,2196.87,2209.34,520.4071,1495.2025450001
2024-01-26T03:00:00-06:00,2209.89,2227.98,2205.82,2206.62,1026.0685,1482.9351000001002
2024-01-26T04:00:00-06:00,2207.09,2242.22,2206.51,2236.73,1593.1744,1499.3644100001002
2024-01-26T05:00:00-06:00,2239.45,2263.37,2237.41,2253.83,2990.0217,1542.9216600001002
2024-01-26T06:00:00-06:00,2255.05,2265.06,2243.55,2246.77,2926.5271,1644.4669900001002
2024-01-26T07:00:00-06:00,2247.35,2251.44,2235.24,2239.93,1196.9058,1566.9217600001002
2024-01-26T08:00:00-06:00,2240.31,2260.49,2239.49,2257.58,2055.3772,1483.7353150001002
2024-01-26T09:00:00-06:00,2251.49,2259.57,2248.58,2257.11,2760.7581,1571.2216950001
2024-01-26T10:00:00-06:00,2257.08,2282.77,2256.25,2278.98,3417.4693,1617.2113400001
2024-01-26T11:00:00-06:00,2280.76,2280.76,2266.58,2268.78,2877.562,1704.1124150001
2024-01-26T12:00:00-06:00,2269.12,2274.94,2261.42,2266.28,4408.8944,1869.7548250001
2024-01-26T13:00:00-06:00,2265.68,2266.1,2251.64,2258.67,4775.7265,2070.1677550000995
2024-01-26T14:00:00-06:00,2258.36,2262.65,2252.32,2258.29,1264.6947,2040.6778550000995
2024-01-26T15:00:00-06:00,2257.08,2260.61,2252.16,2259.5,707.1328,1960.9629350000996
2024-01-26T16:00:00-06:00,2259.78,2271.67,2257.12,2267.53,785.0546,1920.4363800000997
2024-01-26T17:00:00-06:00,2268.93,2269.43,2264.83,2267.32,331.3255,1917.9177850000997
2024-01-26T18:00:00-06:00,2266.32,2280.43,2265.51,2279.96,798.1533,1942.5394450000997
2024-01-26T19:00:00-06:00,2279.41,2282.86,2268.77,2270.3,962.5473,1922.9550500000994
2024-01-26T20:00:00-06:00,2271.04,2275.62,2270.39,2275.4,320.3275,1894.9866500000994
2024-01-26T21:00:00-06:00,2275.79,2277.19,2271.73,2274.42,556.4416,1813.7284700000994
2024-01-26T22:00:00-06:00,2274.27,2276.54,2273.47,2274.39,966.5689,1836.0365600000994
2024-01-26T23:00:00-06:00,2273.91,2275.2,2261.71,2263.69,391.3964,1804.3029550000992
2024-01-27T00:00:00-06:00,2263.47,2268.71,2263.36,2264.06,1238.3046,1786.5594650000992
2024-01-27T01:00:00-06:00,2262.5,2266.24,2253.39,2257.85,567.9821,1665.457485000099
2024-01-27T02:00:00-06:00,2257.14,2260.54,2249.35,2253.49,492.5911,1543.760685000099
2024-01-27T03:00:00-06:00,2249.78,2267.73,2249.78,2266.39,661.2241,1516.976600000099
2024-01-27T04:00:00-06:00,2265.86,2270.79,2262.62,2263.26,864.4255,1457.4290150000993
2024-01-27T05:00:00-06:00,2262.72,2269.83,2261.67,2265.44,231.7377,1330.9779950000993
2024-01-27T06:00:00-06:00,2264.89,2270.83,2262.36,2263.8,2242.1723,1272.2131450000993
2024-01-27T07:00:00-06:00,2263.34,2268.5,2262.58,2267.72,192.8586,1137.9779750000994
2024-01-27T08:00:00-06:00,2267.42,2275.13,2267.24,2269.47,564.7728,945.7718950000993
2024-01-27T09:00:00-06:00,2268.71,2274.12,2267.35,2270.3,396.1408,726.7926100000993
2024-01-27T10:00:00-06:00,2270.46,2273.38,2264.12,2264.3,394.669,683.2913250000993
2024-01-27T11:00:00-06:00,2263.94,2267.67,2263.13,2265.73,673.6936,681.6193650000994
2024-01-27T12:00:00-06:00,2265.53,2270.71,2264.33,2267.27,559.485,670.3408850000994
2024-01-27T13:00:00-06:00,2267.09,2277.33,2267.09,2272.91,443.6107,675.9551450000993
2024-01-27T14:00:00-06:00,2273.93,2275.78,2270.38,2271.68,515.2503,661.8099950000993
2024-01-27T15:00:00-06:00,2271.82,2275.04,2267.84,2272.89,414.2323,634.3942450000993
2024-01-27T16:00:00-06:00,2272.94,2273.36,2263.46,2266.28,899.8032,663.3680300000993
2024-01-27T17:00:00-06:00,2266.97,2270.46,2262.6,2268.09,931.4188,682.1168900000993
2024-01-27T18:00:00-06:00,2269.48,2269.9,2263.14,2267.56,447.7279,656.1748400000993
2024-01-27T19:00:00-06:00,2268.22,2288.08,2268.22,2279.11,917.8189,682.4959650000993
