time,open,high,low,close,Volume,Volume MA
2024-01-19T03:00:00-06:00,41305.67,41474.52,41260.82,41437.14,15.69213,22.046236499643918
2024-01-19T04:00:00-06:00,41440.6,41510.37,41357.17,41498.99,12.46649,21.65327849964392
2024-01-19T05:00:00-06:00,41495.56,41527.85,41382.24,41490.84,19.76802,21.88384949964392
2024-01-19T06:00:00-06:00,41479.85,41502.6,41281.68,41347.66,10.78063,19.53244899964392
2024-01-19T07:00:00-06:00,41350.11,41440.91,41280.99,41413.41,21.77302,18.719961999643917
2024-01-19T08:00:00-06:00,41407.21,41461.96,40862.31,40970.4,24.58655,18.600121999643914
2024-01-19T09:00:00-06:00,40999.33,41185.69,40751.75,40908.09,35.397,16.657888999643912
2024-01-19T10:00:00-06:00,40914.11,40961.59,40299.97,40407.21,46.48244,16.207221999643913
2024-01-19T11:00:00-06:00,40407.9,41234.7,40288.64,41232.11,49.32245,17.20447449964391
2024-01-19T12:00:00-06:00,41228.75,41962.12,41020.84,41814.08,34.14349,18.50549999964391
2024-01-19T13:00:00-06:00,41822.6,41915.03,41578.49,41817.1,24.10987,19.38604799964391
2024-01-19T14:00:00-06:00,41815.14,42182.52,41532.28,41632.75,26.84189,20.28061199964391
2024-01-19T15:00:00-06:00,41609.4,41798.93,41582.74,41652.11,15.02404,20.66349049964391
2024-01-19T16:00:00-06:00,41653.83,41754.67,41552.83,41707.57,6.83511,20.73838299964391
2024-01-19T17:00:00-06:00,41711.1,41741.87,41637.15,41685.85,3.82699,20.18486299964391
2024-01-19T18:00:00-06:00,41690.53,41716.03,41487.47,41511.82,8.69572,20.379856499643914
2024-01-19T19:00:00-06:00,41507.77,41727.52,41507.77,41682.72,2.422,20.292551499643913
2024-01-19T20:00:00-06:00,41695.45,41695.45,41567.98,41652.19,2.99272,19.683768999643917
2024-01-19T21:00:00-06:00,41642.42,41683.97,41563.62,41676.96,3.68787,19.096230499643916
2024-01-19T22:00:00-06:00,41670.77,41694,41617.37,41635.97,3.63639,18.424240999643914
2024-01-19T23:00:00-06:00,41635.97,41677.49,41610.67,41649.2,1.96023,17.737645999643913
2024-01-20T00:00:00-06:00,41665.77,41733.84,41654.73,41703.82,2.66552,17.247597499643913
2024-01-20T01:00:00-06:00,41701.19,41769.12,41631.72,41637.45,12.98607,16.908499999643915
2024-01-20T02:00:00-06:00,41640.27,41673.2,41556.16,41620.07,9.25997,16.832466999643916
2024-01-20T03:00:00-06:00,41634.5,41677.72,41444.71,41524.3,10.41955,16.26479349964392
2024-01-20T04:00:00-06:00,41524.37,41622.77,41483.61,41548.91,4.34254,15.252592999643918
2024-01-20T05:00:00-06:00,41548.13,41670.54,41487.05,41643.38,8.2828,13.896882999643918
2024-01-20T06:00:00-06:00,41646.51,41753.36,41580.6,41646.28,9.19947,12.032734499643919
2024-01-20T07:00:00-06:00,41644.99,41718.15,41599.81,41667.6,13.15436,10.224329999643917
2024-01-20T08:00:00-06:00,41667.61,41685.73,41554.74,41613.21,11.64724,9.099517499643918
2024-01-20T09:00:00-06:00,41612.56,41727.68,41550.95,41602.83,15.61981,8.675014499643918
2024-01-20T10:00:00-06:00,41593.94,41672.57,41558.56,41591.44,11.37708,7.901773999643917
2024-01-20T11:00:00-06:00,41599.52,41718.76,41596.12,41683.08,9.5483,7.627986999643919
2024-01-20T12:00:00-06:00,41680.81,41731.6,41623.87,41709.78,7.94529,7.6834959996439185
2024-01-20T13:00:00-06:00,41709.89,41786.16,41709.89,41748.47,5.974,7.7908464996439175
2024-01-20T14:00:00-06:00,41748.47,41931.39,41722.98,41863.57,5.57701,7.634910999643918
2024-01-20T15:00:00-06:00,41862.88,41978.88,41848.17,41856.82,3.73983,7.700802499643919
2024-01-20T16:00:00-06:00,41855.01,41903.87,41801,41851.21,7.67866,7.93509949964392
2024-01-20T17:00:00-06:00,41847.99,41870.41,41671.38,41740.42,7.04211,8.10281149964392
2024-01-20T18:00:00-06:00,41751.7,41781.47,41679.32,41705.5,6.68238,8.25511099964392
2024-01-20T19:00:00-06:00,41705.45,41851.64,41689.85,41719.92,5.0907,8.41163449964392
2024-01-20T20:00:00-06:00,41715.25,41772.86,41705.73,41757.2,1.33012,8.34486449964392
2024-01-20T21:00:00-06:00,41754.18,41784.74,41718.15,41734.94,2.23298,7.807209999643919
2024-01-20T22:00:00-06:00,41723.42,41743.12,41703.92,41732.86,1.03439,7.395930999643919
2024-01-20T23:00:00-06:00,41733.85,41754.1,41684.26,41684.39,1.23327,6.9366169996439195
2024-01-21T00:00:00-06:00,41684.39,41718.84,41629.2,41660.79,1.5769,6.79833499964392
2024-01-21T01:00:00-06:00,41660.74,41714.83,41636.19,41701.42,2.88751,6.528570499643921
2024-01-21T02:00:00-06:00,41702.45,41782.35,41702.45,41730.14,3.15142,6.226167999643921
2024-01-21T03:00:00-06:00,41729.88,41838.7,41729.88,41827.56,5.21945,5.82942249964392
2024-01-21T04:00:00-06:00,41831.54,41902.02,41774.59,41865.11,11.91777,5.842948999643921
2024-01-21T05:00:00-06:00,41868.57,41873.99,41750.85,41784.82,4.06347,5.265131999643921
2024-01-21T06:00:00-06:00,41782.15,41882.85,41764.38,41814.21,3.24424,4.858489999643921
2024-01-21T07:00:00-06:00,41814.21,41930.52,41812.6,41915.58,3.86649,4.5743994996439215
2024-01-21T08:00:00-06:00,41912.31,41936.46,41828.51,41844.86,6.33767,4.494018499643921
2024-01-21T09:00:00-06:00,41847.26,41928.18,41671.82,41723.53,6.42248,4.5164424996439205
2024-01-21T10:00:00-06:00,41717.73,41743.92,41609.01,41671.69,4.71409,4.47329649964392
2024-01-21T11:00:00-06:00,41672.57,41777.32,41671.69,41750.07,1.49213,4.360911499643921
2024-01-21T12:00:00-06:00,41749.9,41808.45,41701.8,41760.36,1.89381,4.071668999643921
2024-01-21T13:00:00-06:00,41763.37,41794.08,41713.11,41789.53,6.59628,4.049377499643922
2024-01-21T14:00:00-06:00,41793.6,41839.55,41682.12,41712.87,5.18855,3.974685999643922
2024-01-21T15:00:00-06:00,41710.47,41871.92,41681.57,41847.3,4.30133,3.9352174996439215
2024-01-21T16:00:00-06:00,41819.62,41820.89,41663.33,41667.11,4.55267,4.0963449996439225
2024-01-21T17:00:00-06:00,41682.96,41724.32,41526.98,41606.69,8.38464,4.403927999643923
2024-01-21T18:00:00-06:00,41613.59,41699.39,41499.06,41666.89,20.62085,5.383250999643923
2024-01-21T19:00:00-06:00,41672.52,41701.09,41277.8,41371.95,9.91566,5.817370499643923
2024-01-21T20:00:00-06:00,41375.85,41453.98,41245.96,41330.51,9.16956,6.197003499643923
2024-01-21T21:00:00-06:00,41338.49,41347.04,41066.11,41185.35,7.77018,6.441136999643923
2024-01-21T22:00:00-06:00,41192.09,41216.38,40776.85,40816.38,17.05658,7.136394999643923
2024-01-21T23:00:00-06:00,40793.91,41148.14,40688.49,41122.67,12.86023,7.518433999643923
2024-01-22T00:00:00-06:00,41142.16,41306.43,41022.61,41204.2,15.74383,7.7097369996439244
2024-01-22T01:00:00-06:00,41185.73,41195.61,40985.47,41033.56,5.18933,7.766029999643925
2024-01-22T02:00:00-06:00,41020.37,41020.37,40764.87,40960.4,19.42596,8.575115999643925
2024-01-22T03:00:00-06:00,40965.03,41038.03,40611.07,40745.64,25.48382,9.655982499643926
2024-01-22T04:00:00-06:00,40740.94,40854.94,40399.67,40734.01,26.61679,10.669938499643926
2024-01-22T05:00:00-06:00,40739.09,40952.29,40701.17,40828.86,31.04466,11.901047499643926
2024-01-22T06:00:00-06:00,40822.27,40925.57,40707.15,40894.1,21.03149,12.716917499643925
2024-01-22T07:00:00-06:00,40889.04,41222.67,40874.3,40962.92,26.02722,13.943671999643925
2024-01-22T08:00:00-06:00,40958.72,40995.36,40530.28,40704.29,24.40135,15.069048999643925
2024-01-22T09:00:00-06:00,40709.39,40843.08,40373.52,40767.25,39.91793,16.735131499643927
2024-01-22T10:00:00-06:00,40761.27,40849.84,40401.7,40515.45,31.38768,18.045087999643926
2024-01-22T11:00:00-06:00,40518.12,40800.78,40451.13,40694.46,22.50806,18.955424499643925
2024-01-22T12:00:00-06:00,40699.9,40780.48,40118.61,40321.77,40.56948,20.756264999643925
2024-01-22T13:00:00-06:00,40334.4,40551.92,39442.45,39834.55,57.15943,23.195004499643925
2024-01-22T14:00:00-06:00,39813.17,40364.93,39797.2,40222.19,25.46582,23.437252999643924
2024-01-22T15:00:00-06:00,40205.16,40219.25,39862.79,39862.79,17.06533,23.794736499643925
2024-01-22T16:00:00-06:00,39861.58,40082.16,39448.7,39828.49,19.71377,24.321946999643927
2024-01-22T17:00:00-06:00,39820.05,39955.46,39493.06,39573.68,11.24479,24.49567749964393
2024-01-22T18:00:00-06:00,39566.12,39881.93,39524.1,39864.82,8.43399,24.064547999643928
2024-01-22T19:00:00-06:00,39864.57,39898.07,39714.63,39857.69,4.14902,23.62898749964393
2024-01-22T20:00:00-06:00,39826.62,40057.81,39811.19,40050.42,6.27973,23.155782499643927
2024-01-22T21:00:00-06:00,40049.29,40103.51,39982.57,40000.66,3.30711,23.06167149964393
2024-01-22T22:00:00-06:00,40012.24,40181.21,40012.24,40072.47,2.35996,22.20837149964393
2024-01-22T23:00:00-06:00,40078.66,40134.2,40058.75,40070.83,4.40844,21.154602499643932
2024-01-23T00:00:00-06:00,40068.16,40127.52,39961.2,40031.96,6.88849,20.16818749964393
2024-01-23T01:00:00-06:00,40018.66,40028.72,39677.51,39778.14,14.41058,19.33648349964393
2024-01-23T02:00:00-06:00,39782.68,39857.86,39355.63,39472.18,22.09189,19.38950349964393
2024-01-23T03:00:00-06:00,39457.2,39480.03,38917.48,38939.83,65.22992,21.349638499643927
2024-01-23T04:00:00-06:00,38937.75,39151.73,38839.98,38922.16,25.49618,21.40437999964393
2024-01-23T05:00:00-06:00,38925.03,39038.22,38655.03,38847.01,36.5367,21.235318499643927
2024-01-23T06:00:00-06:00,38843.45,39081.51,38751.92,39053.95,33.25554,21.328711499643926
2024-01-23T07:00:00-06:00,39069.52,39069.52,38853.54,38857.03,26.15454,21.511035499643928
2024-01-23T08:00:00-06:00,38857.68,38888.1,38542.17,38758.98,53.3039,22.147756499643926
2024-01-23T09:00:00-06:00,38767.51,39426.74,38767.51,39212.9,52.75099,21.927334499643926
2024-01-23T10:00:00-06:00,39234.69,39351.11,38911.06,39297.3,31.90435,22.24926099964393
2024-01-23T11:00:00-06:00,39312.54,39629.36,39257.7,39401.09,35.37251,23.164619999643925
2024-01-23T12:00:00-06:00,39394.28,39644.21,39120.13,39120.13,21.52876,23.255369499643926
2024-01-23T13:00:00-06:00,39109.13,39284.41,39007.22,39154.82,16.76453,23.531356499643923
2024-01-23T14:00:00-06:00,39155.02,39370.61,39043.66,39187.53,29.97766,24.608539999643924
2024-01-23T15:00:00-06:00,39167.66,39297.5,39074.93,39237.92,13.33543,25.06786049964392
2024-01-23T16:00:00-06:00,39235.41,39566.81,39204.08,39482.61,18.10109,25.658928499643924
2024-01-23T17:00:00-06:00,39509.04,39938.68,39504.1,39938.68,18.37316,26.412230999643924
2024-01-23T18:00:00-06:00,39938.28,40275.45,39821.18,40196.25,9.80108,26.78428699964392
2024-01-23T19:00:00-06:00,40197.33,40202.87,39799.57,39802.61,11.39791,27.13376049964392
2024-01-23T20:00:00-06:00,39804.77,39910.7,39737.94,39772.84,11.01658,27.340164999643918
2024-01-23T21:00:00-06:00,39780.12,39809.43,39583.59,39630.77,9.83919,27.11159549964392
2024-01-23T22:00:00-06:00,39637.75,39764.45,39568.04,39670.46,10.30533,26.52226749964392
2024-01-23T23:00:00-06:00,39658.19,39845.07,39658.19,39792.96,10.34537,23.77803999964392
2024-01-24T00:00:00-06:00,39792.03,39903.34,39674.19,39890.29,18.88075,23.44726849964392
2024-01-24T01:00:00-06:00,39881.82,40192.02,39823.71,39975.46,15.6292,22.401893499643922
2024-01-24T02:00:00-06:00,39990.22,40132.76,39868.37,39967.26,25.03095,21.99066399964392
2024-01-24T03:00:00-06:00,39962.19,40121.69,39943.02,40039.77,32.5261,22.309241999643923
2024-01-24T04:00:00-06:00,40030.76,40567.06,40005.23,40375.2,32.3782,21.262956999643922
2024-01-24T05:00:00-06:00,40394.51,40403.51,40129.81,40228.59,42.3324,20.74202749964392
2024-01-24T06:00:00-06:00,40232.94,40314.96,40015.77,40043.33,24.82436,20.38802799964392
2024-01-24T07:00:00-06:00,40049.2,40145.78,39910.65,39994.85,45.25941,20.882372999643923
2024-01-24T08:00:00-06:00,39986.42,40215.09,39793.95,39923.02,56.12353,22.612111499643923
2024-01-24T09:00:00-06:00,39907.75,40142.46,39835.4,40085.96,21.98364,22.873066999643925
2024-01-24T10:00:00-06:00,40085.97,40214.52,39937.19,40211.79,30.50857,22.899612499643926
2024-01-24T11:00:00-06:00,40213.56,40223.35,40068.64,40154.43,17.69924,23.117802999643924
2024-01-24T12:00:00-06:00,40154.48,40156.7,39621.69,39767.5,20.2108,23.223288499643925
2024-01-24T13:00:00-06:00,39784.34,39855.91,39656.39,39791.38,13.6493,22.987095499643925
2024-01-24T14:00:00-06:00,39791.92,40020.05,39525.64,39570.02,16.17977,23.306029999643926
2024-01-24T15:00:00-06:00,39563.44,39805.57,39515.43,39805.57,15.71187,23.52172799964392
2024-01-24T16:00:00-06:00,39809.23,39920.07,39771.22,39891.39,5.2079,23.231293999643924
2024-01-24T17:00:00-06:00,39887.33,40182.14,39868.48,40088.87,8.69748,23.174208499643925
2024-01-24T18:00:00-06:00,40082.61,40182.92,39999.78,40179.78,7.27538,23.022710999643923
2024-01-24T19:00:00-06:00,40175.26,40184.66,39950.26,39996.59,3.08863,22.659873999643924
2024-01-24T20:00:00-06:00,40006.17,40080.29,39941.32,39951.99,2.61,21.846336499643925
2024-01-24T21:00:00-06:00,39956.56,40116.16,39949.78,40029.87,6.30464,21.380108499643924
2024-01-24T22:00:00-06:00,40032.82,40052.67,39921.87,39968.64,3.63248,20.310184999643923
2024-01-24T23:00:00-06:00,39967.4,39980.97,39810.69,39896.83,4.06551,18.887155499643924
2024-01-25T00:00:00-06:00,39895.21,40061.05,39895.21,40044.44,7.00358,17.618424499643925
2024-01-25T01:00:00-06:00,40053.76,40144.77,40004.26,40143.67,4.83518,15.743563499643923
2024-01-25T02:00:00-06:00,40136.48,40195.07,40049.58,40100.04,11.62471,15.083580999643923
2024-01-25T03:00:00-06:00,40090.17,40148.24,40053.46,40056.9,6.39358,13.140289499643922
2024-01-25T04:00:00-06:00,40053.21,40138.96,39981.94,40138.13,11.44793,10.90650949964392
2024-01-25T05:00:00-06:00,40129.07,40313.21,40094.72,40201.75,28.23753,11.21920399964392
2024-01-25T06:00:00-06:00,40209.99,40297.61,39849.48,39866.62,15.49101,10.46832599964392
2024-01-25T07:00:00-06:00,39875.19,39991.21,39773.2,39944.12,29.08118,11.037422999643919
2024-01-25T08:00:00-06:00,39904.9,40107.47,39846.26,40041.93,41.34303,12.094034499643918
2024-01-25T09:00:00-06:00,40025.92,40054.04,39645.49,39824.38,15.04776,12.163957499643917
2024-01-25T10:00:00-06:00,39805.52,39864.59,39681.88,39719.96,14.83421,12.096679499643919
2024-01-25T11:00:00-06:00,39725.93,39860.45,39558.56,39821.47,18.15776,12.218973999643918
2024-01-25T12:00:00-06:00,39824.78,40026.18,39733.48,39846.47,30.21003,13.469080499643919
2024-01-25T13:00:00-06:00,39849.88,40004.87,39747.8,39988.63,14.78211,13.77331199964392
2024-01-25T14:00:00-06:00,40003.45,40012.46,39652.03,39839.03,16.31462,14.225273999643921
2024-01-25T15:00:00-06:00,39850.1,39958.9,39799.1,39942.86,13.69104,14.755394499643918
2024-01-25T16:00:00-06:00,39942.31,40002.59,39907.56,39985.78,4.01094,14.825441499643919
2024-01-25T17:00:00-06:00,39979.32,39998.75,39910.64,39980.84,4.03755,14.712086999643919
2024-01-25T18:00:00-06:00,39974.74,39985.66,39908.24,39913.25,2.95123,14.67802449964392
2024-01-25T19:00:00-06:00,39905.57,39976.98,39852.61,39950.63,3.56842,14.653169999643918
2024-01-25T20:00:00-06:00,39976.12,40234.83,39970.34,40140.75,14.14201,15.01009149964392
2024-01-25T21:00:00-06:00,40145.77,40195.51,40068.59,40069.54,2.63539,14.900101999643919
2024-01-25T22:00:00-06:00,40079.18,40214.99,40070.48,40148.07,4.02219,14.519975999643922
2024-01-25T23:00:00-06:00,40142.78,40180.6,40087.26,40117,3.47824,14.374208999643923
2024-01-26T00:00:00-06:00,40116.14,40169.88,40007.51,40007.51,3.40321,13.971972999643924
2024-01-26T01:00:00-06:00,40006.88,40040.97,39912.91,39993.16,4.72681,12.796436999643925
2024-01-26T02:00:00-06:00,39998.65,40195,39991.71,40137.45,11.44206,12.593989499643925
2024-01-26T03:00:00-06:00,40148.26,40426.65,40061.83,40097.66,19.93343,12.136601999643926
2024-01-26T04:00:00-06:00,40091.95,40767.9,40085.61,40708.45,40.09565,12.074232999643927
2024-01-26T05:00:00-06:00,40699,41368.57,40696.06,41302.4,51.08418,13.876053999643926
2024-01-26T06:00:00-06:00,41312.91,41513.28,41104.86,41166.76,46.44457,15.456571999643927
2024-01-26T07:00:00-06:00,41165.41,41253.01,40936.52,41049.84,22.08179,15.652773499643928
2024-01-26T08:00:00-06:00,41043.06,41613.56,41043.06,41613.56,45.56142,16.42034299964393
2024-01-26T09:00:00-06:00,41611.79,41614.95,41252.68,41443.03,30.80058,17.221266499643928
2024-01-26T10:00:00-06:00,41449.44,42027.17,41425.78,41997.36,45.95202,18.70313649964393
2024-01-26T11:00:00-06:00,41996.75,42039.81,41791.78,41950.59,30.3954,19.53835449964393
2024-01-26T12:00:00-06:00,41948.29,42215.9,41878.22,42126.7,28.88596,20.78210549964393
2024-01-26T13:00:00-06:00,42141.64,42167.56,41967.93,42075.69,20.58432,21.60944399964393
2024-01-26T14:00:00-06:00,42082.36,42251.92,41852.41,42005.49,20.86876,22.50532049964393
2024-01-26T15:00:00-06:00,41995.85,42066.41,41898.92,42024.67,7.44556,22.69917749964393
2024-01-26T16:00:00-06:00,42017.43,42032.41,41842.42,41934.78,9.97799,22.490976499643928
2024-01-26T17:00:00-06:00,41934.78,42003.28,41843.21,41853.4,3.40177,22.52929549964393
2024-01-26T18:00:00-06:00,41858.45,41904.97,41743.31,41812.08,10.76662,22.866516999643927
2024-01-26T19:00:00-06:00,41811.67,41961.08,41802.27,41842.64,3.02457,22.843833499643925
2024-01-26T20:00:00-06:00,41842.64,41925.75,41842.64,41860.54,1.95813,22.771579499643924
2024-01-26T21:00:00-06:00,41860.49,41879.82,41791.76,41843.19,2.61293,22.665885499643924
2024-01-26T22:00:00-06:00,41844.69,41905.54,41815.46,41870.23,0.82697,22.135130999643923
2024-01-26T23:00:00-06:00,41870.23,41907.49,41761.81,41790.89,1.91823,21.23437099964392
2024-01-27T00:00:00-06:00,41787.75,41841.34,41732.45,41732.45,3.73273,19.416224999643923
2024-01-27T01:00:00-06:00,41737.4,41762.02,41636.27,41737.01,4.05206,17.064618999643923
2024-01-27T02:00:00-06:00,41736.42,41753.24,41458.14,41502.73,6.51098,15.067939499643924
2024-01-27T03:00:00-06:00,41498.27,41777.12,41425.16,41715.14,7.84125,14.355912499643924
2024-01-27T04:00:00-06:00,41723.33,41858.02,41695.43,41804.12,7.19941,12.437811999643923
2024-01-27T05:00:00-06:00,41806.36,41843.55,41767.49,41818.37,4.30769,11.113167499643925
2024-01-27T06:00:00-06:00,41818.03,41868.03,41777.13,41820.72,2.60761,8.945946999643924
2024-01-27T07:00:00-06:00,41820.71,41884.44,41797.67,41825.52,4.81512,7.666932999643924
2024-01-27T08:00:00-06:00,41819.83,41895.32,41802.19,41844.4,4.23001,6.434135499643925
2024-01-27T09:00:00-06:00,41840.99,41977.44,41810.45,41901.24,6.42661,5.726249999643924
2024-01-27T10:00:00-06:00,41904.14,41988.27,41877.47,41897.71,5.53934,4.959778999643924
2024-01-27T11:00:00-06:00,41896.81,41933.43,41865.87,41871.82,3.254,4.7502009996439245
2024-01-27T12:00:00-06:00,41886.8,41909.01,41827.55,41890.88,3.42835,4.422718999643924
2024-01-27T13:00:00-06:00,41890.88,42063.98,41879.45,42002.15,8.07839,4.656549999643923
2024-01-27T14:00:00-06:00,42017.93,42170.94,42011.93,42144.12,4.25551,4.330994499643923
2024-01-27T15:00:00-06:00,42163.93,42265.37,42100.39,42242.94,3.87711,4.3736214996439235
2024-01-27T16:00:00-06:00,42242.53,42299.45,42172.71,42265.4,5.26582,4.5390059996439245
2024-01-27T17:00:00-06:00,42261.15,42280.93,42183.4,42231.48,3.51148,4.5839334996439245
2024-01-27T18:00:00-06:00,42231.49,42251.77,42014.76,42080.89,20.1661,5.550889999643924
2024-01-27T19:00:00-06:00,42095.24,42319.68,42095.24,42173.58,6.16248,5.763102499643924
2024-01-27T20:00:00-06:00,42185.48,42250.99,42170.38,42175.52,1.50362,5.6516469996439245
2024-01-27T21:00:00-06:00,42180.48,42306.66,42170.33,42303.88,1.08901,5.503494499643924
2024-01-27T22:00:00-06:00,42302.87,42819.32,42302.87,42819.32,10.57797,5.706843999643924
2024-01-27T23:00:00-06:00,42790.5,42896.59,42517.29,42630.43,16.53462,6.141512499643924
2024-01-28T00:00:00-06:00,42636.68,42647.27,42367.75,42489.49,5.39207,6.0511454996439245
